time,lane_exit_B,lane_exit_C,lane_exit_E
77036,11.11,20.44,11.37
77037,11.11,20.44,11.37
77038,11.11,20.44,11.37
77039,11.11,20.44,11.37
77040,11.11,20.44,11.37
77041,11.11,20.44,11.37
77042,11.11,20.44,11.37
77043,11.11,20.44,11.37
77044,11.11,20.44,11.37
77045,11.11,20.44,11.37
77046,11.11,20.44,11.37
77047,11.11,20.44,11.37
77048,11.11,20.44,11.37
77049,11.11,20.44,11.37
77050,11.11,20.44,11.37
77051,11.11,20.44,11.37
77052,11.11,20.44,11.37
77053,11.11,20.44,11.37
77054,11.11,20.44,11.37
77055,11.11,20.44,11.37
77056,11.11,20.44,11.37
77057,11.11,20.44,11.37
77058,11.11,20.44,11.37
77059,11.11,20.44,11.37
77060,11.11,20.44,11.37
77061,11.11,20.44,11.37
77062,11.11,20.44,11.37
77063,11.11,20.44,11.37
77064,11.11,20.44,11.37
77065,11.11,20.44,11.37
77066,11.11,20.44,11.37
77067,11.11,20.44,11.37
77068,11.11,20.44,11.37
77069,11.11,20.44,11.37
77070,11.11,20.44,11.37
77071,11.11,20.44,11.37
77072,11.11,20.44,11.37
77073,11.11,20.44,11.37
77074,11.11,20.44,11.37
77075,11.11,20.44,11.37
77076,11.11,20.44,11.37
77077,11.11,20.44,11.37
77078,11.11,20.44,11.37
77079,11.11,20.44,11.37
77080,11.11,20.44,11.37
77081,11.11,20.44,11.37
77082,11.11,20.44,11.37
77083,11.11,20.44,11.37
77084,11.11,20.44,11.37
77085,11.11,20.44,11.37
77086,11.11,20.44,11.37
77087,11.11,20.44,11.37
77088,11.11,20.44,11.37
77089,11.11,20.44,11.37
77090,11.11,20.44,11.37
77091,11.11,20.44,11.37
77092,11.11,20.44,11.37
77093,11.11,20.44,11.37
77094,11.11,20.44,11.37
77095,11.11,20.44,11.37
77096,11.11,20.44,11.37
77097,11.11,20.44,11.37
77098,11.11,20.44,11.37
77099,11.11,20.44,11.37
77100,11.11,20.44,11.37
77101,11.11,20.44,11.37
77102,11.11,20.44,11.37
77103,11.11,20.44,11.37
77104,11.11,20.44,11.37
77105,11.11,20.44,11.37
77106,11.11,20.44,11.37
77107,11.11,20.44,11.37
77108,11.11,20.44,11.37
77109,11.11,20.44,11.37
77110,11.11,20.44,11.37
77111,11.11,20.44,11.37
77112,11.11,20.44,11.37
77113,11.11,20.44,11.37
77114,11.11,20.44,11.37
77115,11.11,20.44,11.37
77116,11.11,20.44,11.37
77117,11.11,20.44,11.37
77118,11.11,20.44,11.37
77119,11.11,20.44,11.37
77120,11.11,20.44,11.37
77121,11.11,20.44,11.37
77122,11.11,20.44,11.37
77123,11.11,20.44,11.37
77124,11.11,20.44,11.37
77125,11.11,20.44,11.37
77126,11.11,20.44,11.37
77127,11.11,20.44,11.37
77128,11.11,20.44,11.37
77129,11.11,20.44,11.37
77130,11.11,20.44,11.37
77131,11.11,20.44,11.37
77132,11.11,20.44,11.37
77133,11.11,20.44,11.37
77134,11.11,20.44,11.37
77135,11.11,20.44,11.37
77136,11.11,20.44,11.37
77137,11.11,20.44,11.37
77138,11.11,20.44,11.37
77139,11.11,20.44,11.37
77140,11.11,20.44,11.37
77141,11.11,20.44,11.37
77142,11.11,20.44,11.37
77143,11.11,20.44,11.37
77144,11.11,20.44,11.37
77145,11.11,20.44,11.37
77146,11.11,20.44,11.37
77147,11.11,20.44,11.37
77148,11.11,20.44,11.37
77149,11.11,20.44,11.37
77150,11.11,20.44,11.37
77151,11.11,20.44,11.37
77152,11.11,20.44,11.37
77153,11.11,20.44,11.37
77154,11.11,20.44,11.37
77155,11.11,20.44,11.37
77156,11.11,20.44,11.37
77157,11.11,20.44,11.37
77158,11.11,20.44,11.37
77159,11.11,20.44,11.37
77160,11.11,20.44,11.37
77161,11.11,20.44,11.37
77162,11.11,20.44,11.37
77163,11.11,20.44,11.37
77164,11.11,20.44,11.37
77165,11.11,20.44,11.37
77166,11.11,20.44,11.37
77167,11.11,20.44,11.37
77168,11.11,20.44,11.37
77169,11.11,20.44,11.37
77170,11.11,20.44,11.37
77171,11.11,20.44,11.37
77172,11.11,20.44,11.37
77173,11.11,20.44,11.37
77174,11.11,20.44,11.37
77175,11.11,20.44,11.37
77176,11.11,20.44,11.37
77177,11.11,20.44,11.37
77178,11.11,20.44,11.37
77179,11.11,20.44,11.37
77180,11.11,20.44,11.37
77181,11.11,20.44,11.37
77182,11.11,20.44,11.37
77183,11.11,20.44,11.37
77184,11.11,20.44,11.37
77185,11.11,20.44,11.37
77186,11.11,20.44,11.37
77187,11.11,20.44,11.37
77188,11.11,20.44,11.37
77189,11.11,20.44,11.37
77190,11.11,20.44,11.37
77191,11.11,20.44,11.37
77192,11.11,20.44,11.37
77193,11.11,20.44,11.37
77194,11.11,20.44,11.37
77195,11.11,20.44,11.37
77196,11.11,20.44,11.37
77197,11.11,20.44,11.37
77198,11.11,20.44,11.37
77199,11.11,20.44,11.37
77200,11.11,20.44,11.37
77201,11.37,20.44,11.37
77202,11.37,20.44,11.37
77203,11.37,20.44,11.37
77204,11.37,20.44,11.37
77205,11.37,20.44,11.37
77206,13.7,20.44,11.37
77207,13.7,20.44,11.37
77208,13.7,20.44,11.37
77209,13.7,20.44,11.37
77210,13.7,20.44,11.37
77211,13.7,20.44,11.37
77212,13.7,20.44,11.37
77213,13.7,20.44,11.37
77214,13.7,20.44,11.37
77215,13.7,20.44,11.37
77216,13.7,20.41,11.37
77217,13.7,20.41,11.37
77218,13.7,20.41,11.37
77219,13.7,20.41,11.37
77220,13.7,20.41,11.37
77221,13.7,20.41,11.37
77222,13.7,18.92,11.37
77223,13.7,18.92,11.37
77224,13.7,18.92,11.37
77225,13.7,18.92,11.37
77226,13.7,18.92,11.37
77227,13.7,18.92,11.37
77228,13.7,18.92,11.37
77229,13.7,18.92,11.37
77230,13.7,18.92,11.37
77231,13.7,18.92,11.37
77232,13.7,18.92,11.37
77233,13.7,18.92,11.37
77234,13.7,18.92,11.37
77235,13.7,18.92,11.37
77236,13.7,18.92,11.37
77237,13.7,18.92,11.37
77238,13.7,18.92,11.37
77239,13.7,18.92,11.37
77240,13.7,18.92,11.37
77241,13.7,18.92,11.37
77242,13.7,18.92,11.37
77243,13.7,18.92,11.37
77244,13.7,18.92,11.37
77245,13.7,18.92,11.37
77246,13.7,18.92,11.37
77247,13.7,18.92,11.37
77248,13.7,18.92,11.37
77249,13.7,18.92,11.37
77250,13.7,18.92,11.37
77251,13.7,18.92,11.37
77252,13.7,18.92,11.37
77253,13.7,18.92,11.37
77254,13.7,18.92,11.37
77255,13.7,18.92,11.37
77256,13.7,18.92,11.37
77257,13.7,18.92,11.37
77258,13.7,18.92,11.37
77259,13.7,18.92,11.37
77260,13.7,18.92,11.37
77261,13.7,18.92,11.37
77262,13.7,18.92,11.37
77263,13.7,18.92,11.37
77264,13.7,18.92,11.37
77265,13.7,18.92,11.37
77266,13.7,18.92,11.37
77267,13.7,18.92,11.37
77268,13.7,18.92,11.37
77269,13.7,18.92,11.37
77270,13.7,18.92,11.37
77271,13.7,18.92,11.37
77272,13.7,18.92,11.37
77273,13.7,18.92,11.37
77274,13.7,18.92,11.37
77275,13.7,18.92,11.37
77276,13.7,18.92,11.37
77277,13.7,18.92,11.37
77278,13.7,18.92,11.37
77279,13.7,18.92,11.37
77280,13.7,18.92,11.37
77281,13.7,18.92,11.37
77282,13.7,18.92,11.37
77283,13.7,18.92,11.37
77284,13.7,18.92,11.37
77285,13.7,18.92,11.37
77286,13.7,18.92,11.37
77287,13.7,18.92,11.37
77288,13.7,18.92,11.37
77289,13.7,18.92,11.37
77290,13.7,18.92,11.37
77291,13.7,18.92,11.37
77292,13.7,18.92,11.37
77293,13.7,18.92,11.37
77294,13.7,18.92,11.37
77295,13.7,18.92,11.37
77296,13.7,18.92,11.37
77297,13.7,18.92,11.37
77298,13.7,18.92,11.37
77299,13.7,18.92,11.37
77300,13.7,18.92,11.37
77301,13.7,18.92,11.37
77302,13.7,18.92,11.37
77303,13.7,18.92,11.37
77304,13.7,18.92,11.37
77305,13.7,18.92,11.37
77306,13.7,18.92,11.37
77307,13.7,18.92,11.37
77308,13.7,18.92,11.37
77309,13.7,18.92,11.37
77310,13.7,18.92,11.37
77311,13.7,18.92,11.37
77312,13.7,18.92,11.37
77313,13.7,18.92,11.37
77314,13.7,18.92,11.37
77315,13.7,18.92,11.37
77316,13.7,18.92,11.37
77317,13.7,18.92,11.37
77318,13.7,18.92,11.37
77319,13.7,18.92,11.37
77320,13.7,18.92,11.37
77321,13.7,18.92,11.37
77322,13.7,18.92,11.37
77323,13.7,18.92,11.37
77324,13.7,18.92,11.37
77325,13.7,18.92,11.37
77326,13.7,18.92,11.37
77327,13.7,18.92,11.37
77328,13.7,18.92,11.37
77329,13.7,18.92,11.37
77330,13.7,18.92,11.37
77331,13.7,18.92,11.37
77332,13.7,18.92,11.37
77333,13.7,18.92,11.37
77334,13.7,18.92,11.37
77335,13.7,18.92,11.37
77336,13.7,18.92,11.37
77337,13.7,18.92,11.37
77338,13.7,18.92,11.37
77339,13.7,18.92,11.37
77340,13.7,18.92,11.37
77341,13.7,18.92,11.37
77342,13.7,18.92,11.37
77343,13.7,18.92,11.37
77344,13.7,18.92,11.37
77345,13.7,18.92,11.37
77346,13.7,18.92,11.37
77347,13.7,18.92,11.37
77348,13.7,18.92,11.37
77349,13.7,18.92,11.37
77350,13.7,18.92,11.37
77351,13.7,18.92,11.37
77352,13.7,18.92,11.37
77353,13.7,18.92,11.37
77354,13.7,18.92,11.37
77355,13.7,18.92,11.37
77356,13.7,18.92,11.37
77357,13.7,18.92,11.37
77358,13.7,18.92,11.37
77359,13.7,18.92,11.37
77360,13.7,18.92,11.37
77361,13.7,18.92,11.37
77362,13.7,18.92,11.37
77363,13.7,18.92,11.37
77364,13.7,18.92,11.37
77365,13.7,18.92,11.37
77366,13.7,18.92,11.37
77367,13.7,18.92,11.37
77368,13.7,18.92,11.37
77369,13.7,18.92,11.37
77370,13.7,18.92,11.37
77371,13.7,18.92,11.37
77372,13.7,18.92,11.37
77373,13.7,18.92,11.37
77374,13.7,18.92,11.37
77375,13.7,18.92,11.37
77376,13.7,18.92,11.37
77377,13.7,18.92,11.37
77378,13.7,18.92,11.37
77379,13.7,18.92,11.37
77380,13.7,18.92,11.37
77381,13.7,18.92,11.37
77382,13.7,18.92,11.37
77383,13.7,18.92,11.37
77384,13.7,18.92,11.37
77385,13.7,18.92,11.37
77386,13.7,18.92,11.37
77387,13.7,18.92,11.37
77388,13.7,18.92,11.37
77389,13.7,18.92,11.37
77390,13.7,18.92,11.37
77391,12.29,18.92,11.37
77392,12.29,18.92,11.37
77393,12.29,18.92,11.37
77394,12.29,18.92,11.37
77395,12.29,18.19,11.37
77396,12.29,18.19,11.37
77397,12.29,18.19,11.37
77398,12.29,18.19,11.37
77399,12.29,18.19,11.37
77400,12.29,18.19,11.37
77401,12.29,18.19,11.37
77402,12.29,18.19,11.37
77403,12.29,18.19,11.37
77404,12.29,18.19,11.37
77405,12.29,18.19,11.37
77406,12.29,18.19,11.37
77407,12.29,18.19,11.37
77408,12.29,18.19,11.37
77409,12.29,18.19,11.37
77410,12.29,18.19,11.37
77411,12.29,18.19,11.37
77412,12.29,18.19,11.37
77413,12.29,18.19,11.37
77414,12.29,18.19,11.37
77415,12.29,18.19,11.37
77416,12.29,18.19,11.37
77417,12.29,18.19,11.37
77418,12.29,18.19,11.37
77419,12.29,18.19,11.37
77420,12.29,18.19,11.37
77421,12.29,18.19,11.37
77422,12.29,18.19,11.37
77423,12.29,18.19,11.37
77424,12.29,18.19,11.37
77425,12.29,18.19,11.37
77426,12.29,18.19,11.37
77427,12.29,18.19,11.37
77428,12.29,18.19,11.37
77429,12.29,18.19,11.37
77430,12.29,18.19,11.37
77431,12.29,18.19,11.37
77432,12.29,18.19,11.37
77433,12.29,18.19,11.37
77434,12.29,18.19,11.37
77435,12.29,18.19,11.37
77436,12.29,18.19,11.37
77437,12.29,18.19,11.37
77438,12.29,18.19,11.37
77439,12.29,18.19,11.37
77440,12.29,18.19,11.37
77441,12.29,18.19,11.37
77442,12.29,18.19,11.37
77443,12.29,18.19,11.37
77444,12.29,18.19,11.37
77445,12.29,18.19,11.37
77446,12.29,18.19,11.37
77447,12.29,18.19,11.37
77448,12.29,18.19,11.37
77449,12.29,18.19,11.37
77450,12.29,18.19,11.37
77451,12.29,18.19,11.37
77452,12.29,18.19,11.37
77453,12.29,18.19,11.37
77454,12.29,18.19,11.37
77455,12.29,18.19,11.37
77456,12.29,18.19,11.37
77457,12.29,18.19,11.37
77458,12.29,18.19,11.37
77459,12.29,18.19,11.37
77460,12.29,18.19,11.37
77461,12.29,18.19,11.37
77462,12.29,18.19,11.37
77463,12.29,18.19,11.37
77464,12.29,18.19,11.37
77465,12.29,18.19,11.37
77466,12.29,18.19,11.37
77467,12.29,18.19,11.37
77468,12.29,18.19,11.37
77469,12.29,18.19,11.37
77470,12.29,18.19,11.37
77471,12.29,18.19,11.37
77472,12.29,18.19,11.37
77473,12.29,18.19,11.37
77474,12.29,18.19,11.37
77475,12.29,18.19,11.37
77476,12.29,18.19,11.37
77477,12.29,18.19,11.37
77478,12.29,18.19,11.37
77479,12.29,18.19,11.37
77480,12.29,18.19,11.37
77481,12.29,18.19,11.37
77482,12.29,18.19,11.37
77483,12.29,18.19,11.37
77484,12.29,18.19,11.37
77485,12.29,18.19,11.37
77486,12.29,18.19,11.37
77487,12.29,18.19,11.37
77488,12.29,18.19,11.37
77489,12.29,18.19,11.37
77490,12.29,18.19,11.37
77491,12.29,18.19,11.37
77492,12.29,18.19,11.37
77493,12.29,18.19,11.37
77494,12.29,18.19,11.37
77495,12.29,18.19,11.37
77496,12.29,18.19,11.37
77497,12.29,18.19,11.37
77498,12.29,18.19,11.37
77499,12.29,18.19,11.37
77500,12.29,18.19,11.37
77501,12.29,18.19,11.37
77502,12.29,18.19,11.37
77503,12.29,18.19,11.37
77504,12.29,18.19,11.37
77505,12.29,18.19,11.37
77506,12.29,18.19,11.37
77507,12.29,18.19,11.37
77508,12.29,18.19,11.37
77509,12.29,18.19,11.37
77510,12.29,18.19,11.37
77511,12.29,18.19,11.37
77512,12.29,18.19,11.37
77513,12.29,18.19,11.37
77514,12.29,18.19,11.37
77515,12.29,18.19,11.37
77516,12.29,18.19,11.37
77517,12.29,18.19,11.37
77518,12.29,18.19,11.37
77519,12.29,18.19,11.37
77520,12.29,18.19,11.37
77521,12.29,18.19,11.37
77522,12.29,18.19,11.37
77523,12.29,18.19,11.37
77524,12.29,18.19,11.37
77525,12.29,18.19,11.37
77526,12.29,18.19,11.37
77527,12.29,18.19,11.37
77528,12.29,18.19,11.37
77529,12.29,18.19,11.37
77530,12.29,18.19,11.37
77531,12.29,18.19,11.37
77532,12.29,18.19,11.37
77533,12.29,18.19,11.37
77534,12.29,18.19,11.37
77535,12.29,18.19,11.37
77536,12.29,18.19,11.37
77537,12.29,18.19,11.37
77538,12.29,18.19,11.37
77539,12.29,18.19,11.37
77540,12.29,18.19,11.37
77541,12.29,18.19,11.37
77542,12.29,18.19,11.37
77543,12.29,18.19,11.37
77544,12.29,18.19,11.37
77545,12.29,18.19,11.37
77546,12.29,18.19,11.37
77547,12.29,18.19,11.37
77548,12.29,18.19,11.37
77549,12.29,18.19,11.37
77550,12.29,18.19,11.37
77551,12.29,18.19,11.37
77552,12.29,18.19,11.37
77553,12.29,18.19,11.37
77554,12.29,18.19,11.37
77555,12.29,18.19,11.37
77556,12.29,18.19,11.37
77557,12.29,18.19,11.37
77558,12.29,18.19,11.37
77559,12.29,18.19,11.37
77560,12.29,18.19,11.37
77561,12.29,18.19,11.37
77562,12.29,18.19,11.37
77563,12.29,18.19,11.37
77564,12.29,18.19,11.37
77565,12.29,18.19,11.37
77566,12.29,18.19,11.37
77567,12.29,18.19,11.37
77568,12.29,18.19,11.37
77569,12.29,18.19,11.37
77570,12.29,18.19,11.37
77571,12.29,18.19,11.37
77572,12.29,18.19,11.37
77573,12.29,18.19,11.37
77574,12.29,18.19,11.37
77575,12.29,18.19,11.37
77576,12.29,18.19,11.37
77577,12.29,18.19,11.37
77578,12.29,18.19,11.37
77579,12.29,18.19,11.37
77580,12.29,18.19,11.37
77581,12.29,18.19,11.37
77582,12.29,18.19,11.37
77583,12.29,18.19,11.37
77584,12.29,18.19,11.37
77585,12.29,18.19,11.37
77586,12.29,18.19,11.37
77587,12.29,18.19,11.37
77588,12.29,18.19,11.37
77589,12.29,18.19,11.37
77590,12.29,18.19,11.37
77591,12.29,18.19,11.37
77592,12.29,18.19,11.37
77593,12.29,18.19,11.37
77594,12.29,18.19,11.37
77595,12.29,18.19,11.37
77596,12.29,18.19,11.37
77597,12.29,18.19,11.37
77598,12.29,18.19,11.37
77599,12.29,18.19,11.37
77600,12.29,18.19,11.37
77601,12.29,18.19,11.37
77602,12.29,18.19,11.37
77603,12.29,18.19,11.37
77604,12.29,18.19,11.37
77605,12.29,18.19,11.37
77606,12.29,18.19,11.37
77607,12.29,18.19,11.37
77608,12.29,18.19,11.37
77609,12.29,18.19,11.37
77610,12.29,18.19,11.37
77611,12.29,18.19,11.37
77612,12.29,18.19,11.37
77613,12.29,18.19,11.37
77614,12.29,18.19,11.37
77615,12.29,18.19,11.37
77616,12.29,18.19,11.37
77617,12.29,18.19,11.37
77618,12.29,18.19,11.37
77619,12.29,18.19,11.37
77620,12.29,18.19,11.37
77621,12.29,18.19,11.37
77622,12.29,18.19,11.37
77623,12.29,18.19,11.37
77624,12.29,18.19,11.37
77625,12.29,18.19,11.37
77626,12.29,18.19,11.37
77627,12.29,18.19,11.37
77628,12.29,18.19,11.37
77629,12.29,18.19,11.37
77630,12.29,18.19,11.37
77631,12.29,18.19,11.37
77632,12.29,18.19,11.37
77633,12.29,18.19,11.37
77634,12.29,18.19,11.37
77635,12.29,18.19,11.37
77636,12.29,18.19,11.37
77637,12.29,18.19,11.37
77638,12.29,18.19,11.37
77639,12.29,18.19,11.37
77640,12.29,18.19,11.37
77641,12.29,18.19,11.37
77642,12.29,18.19,11.37
77643,12.29,18.19,11.37
77644,12.29,18.19,11.37
77645,12.29,18.19,11.37
77646,12.29,18.19,11.37
77647,12.29,18.19,11.37
77648,12.29,18.19,11.37
77649,12.29,18.19,11.37
77650,12.29,18.19,11.37
77651,12.29,18.19,11.37
77652,12.29,18.19,11.37
77653,12.29,18.19,11.37
77654,12.29,18.19,11.37
77655,12.29,18.19,11.37
77656,12.29,18.19,11.37
77657,12.29,18.19,11.37
77658,12.29,18.19,11.37
77659,12.29,18.19,11.37
77660,12.29,18.19,11.37
77661,12.29,18.19,11.37
77662,12.29,18.19,11.37
77663,12.29,18.19,11.37
77664,12.29,18.19,11.37
77665,12.29,18.19,11.37
77666,12.29,18.19,11.37
77667,12.29,18.19,11.37
77668,12.29,18.19,11.37
77669,12.29,18.19,11.37
77670,12.29,18.19,11.37
77671,12.29,18.19,11.37
77672,12.29,18.19,11.37
77673,12.29,18.19,11.37
77674,12.29,18.19,11.37
77675,12.29,18.19,11.37
77676,12.29,18.19,11.37
77677,12.29,18.19,11.37
77678,12.29,18.19,11.37
77679,12.29,18.19,11.37
77680,12.29,18.19,11.37
77681,12.29,18.19,11.37
77682,12.29,18.19,11.37
77683,12.29,18.19,11.37
77684,12.29,18.19,11.37
77685,12.29,18.19,11.37
77686,12.29,18.19,11.37
77687,12.29,18.19,11.37
77688,12.29,18.19,11.37
77689,12.29,18.19,11.37
77690,12.29,18.19,11.37
77691,12.29,18.19,11.37
77692,12.29,18.19,11.37
77693,12.29,19.07,11.37
77694,12.29,19.07,11.37
77695,12.29,19.07,11.37
77696,12.29,19.07,11.37
77697,12.29,19.07,11.37
77698,12.29,19.07,11.37
77699,12.29,19.07,11.37
77700,12.29,19.07,11.37
77701,12.29,19.07,11.37
77702,12.29,19.07,11.37
77703,12.29,19.07,11.37
77704,12.29,19.07,11.37
77705,12.29,19.07,11.37
77706,12.29,19.07,11.37
77707,12.29,19.07,11.37
77708,12.29,19.07,11.37
77709,12.29,19.07,11.37
77710,12.29,19.07,11.37
77711,12.29,19.07,11.37
77712,12.29,19.07,11.37
77713,12.29,19.07,11.37
77714,12.29,19.07,11.37
77715,12.29,19.07,11.37
77716,12.29,19.07,11.37
77717,12.29,19.07,11.37
77718,12.29,19.07,11.37
77719,12.29,19.07,11.37
77720,12.29,19.07,11.37
77721,12.29,19.07,11.37
77722,12.29,19.07,11.37
77723,12.29,19.07,11.37
77724,12.29,19.07,11.37
77725,12.29,19.07,11.37
77726,12.29,19.07,11.37
77727,12.29,19.07,11.37
77728,12.29,19.07,11.37
77729,12.29,19.07,11.37
77730,12.29,19.07,11.37
77731,12.29,19.07,11.37
77732,12.29,19.07,11.37
77733,12.29,19.07,11.37
77734,12.29,19.07,11.37
77735,12.29,19.07,11.37
77736,12.29,19.07,11.37
77737,12.29,19.07,11.37
77738,12.29,19.07,11.37
77739,12.29,19.07,11.37
77740,12.29,19.07,11.37
77741,12.29,19.07,11.37
77742,12.29,19.07,11.37
77743,12.29,19.07,11.37
77744,12.29,19.07,11.37
77745,12.29,19.07,11.37
77746,12.29,19.07,11.37
77747,12.29,19.07,11.37
77748,12.29,19.07,11.37
77749,12.29,19.07,11.37
77750,12.29,19.07,11.37
77751,12.29,19.07,11.37
77752,12.29,19.07,11.37
77753,12.29,19.07,11.37
77754,12.29,19.07,11.37
77755,12.29,19.07,11.37
77756,12.29,19.07,11.37
77757,12.29,19.07,11.37
77758,12.29,19.07,11.37
77759,12.29,19.07,11.37
77760,12.29,19.07,11.37
77761,12.29,19.07,11.37
77762,12.29,19.07,11.37
77763,12.29,19.07,11.37
77764,12.29,19.07,11.37
77765,12.29,19.07,11.37
77766,12.29,19.07,11.37
77767,12.29,19.07,11.37
77768,12.29,19.07,11.37
77769,12.29,19.07,11.37
77770,12.29,19.07,11.37
77771,12.29,19.07,11.37
77772,12.29,19.07,11.37
77773,12.29,19.07,11.37
77774,12.29,19.07,11.37
77775,12.29,19.07,11.37
77776,12.29,19.07,11.37
77777,12.29,19.07,11.37
77778,12.29,19.07,11.37
77779,12.29,19.07,11.37
77780,12.29,19.07,11.37
77781,12.29,19.07,11.37
77782,12.29,19.07,11.37
77783,12.29,19.07,11.37
77784,12.29,19.07,11.37
77785,12.29,19.07,11.37
77786,12.29,19.07,11.37
77787,12.29,19.07,11.37
77788,12.29,19.07,11.37
77789,12.29,19.07,11.37
77790,12.29,19.07,11.37
77791,12.29,19.07,11.37
77792,12.29,19.07,11.37
77793,12.29,19.07,11.37
77794,12.29,19.07,11.37
77795,12.29,19.07,11.37
77796,12.29,19.07,11.37
77797,12.29,19.07,11.37
77798,12.29,19.07,11.37
77799,12.29,19.07,11.37
77800,12.29,19.07,11.37
77801,12.29,19.07,11.37
77802,12.29,19.07,11.37
77803,12.29,19.07,11.37
77804,12.29,19.07,11.37
77805,12.29,19.07,11.37
77806,12.29,19.07,11.37
77807,12.29,19.07,11.37
77808,12.29,19.07,11.37
77809,12.29,19.07,11.37
77810,12.29,19.07,11.37
77811,12.29,19.07,11.37
77812,12.29,19.07,11.37
77813,12.29,19.07,11.37
77814,12.29,19.07,11.37
77815,12.29,19.07,11.37
77816,12.29,19.07,11.37
77817,12.29,19.07,11.37
77818,12.29,19.07,11.37
77819,12.29,19.07,11.37
77820,12.29,19.07,11.37
77821,12.29,19.07,11.37
77822,12.29,19.07,11.37
77823,12.29,19.07,11.37
77824,12.29,19.07,11.37
77825,12.29,19.07,11.37
77826,12.29,19.07,11.37
77827,12.29,19.07,11.37
77828,12.29,19.07,11.37
77829,12.29,19.07,11.37
77830,12.29,19.07,11.37
77831,12.29,19.07,11.37
77832,12.29,19.07,11.37
77833,12.29,19.07,11.37
77834,12.29,19.07,11.37
77835,12.29,19.07,11.37
77836,12.29,19.07,11.37
77837,12.29,19.07,11.37
77838,12.29,19.07,11.37
77839,12.29,19.07,11.37
77840,12.29,19.07,11.37
77841,12.29,19.07,11.37
77842,12.29,19.07,11.37
77843,12.29,19.07,11.37
77844,12.29,19.07,11.37
77845,12.29,19.07,11.37
77846,12.29,19.07,11.37
77847,12.29,19.07,11.37
77848,12.29,19.07,11.37
77849,12.29,19.07,11.37
77850,12.29,19.07,11.37
77851,12.29,19.07,11.37
77852,12.29,19.07,11.37
77853,12.29,19.07,11.37
77854,12.29,19.07,11.37
77855,12.29,19.07,11.37
77856,12.29,19.07,11.37
77857,12.29,19.07,11.37
77858,12.29,19.07,11.37
77859,12.29,19.07,11.37
77860,12.29,19.07,11.37
77861,12.29,19.07,11.37
77862,12.29,19.07,11.37
77863,12.29,19.07,11.37
77864,12.29,19.07,11.37
77865,12.29,19.07,11.37
77866,12.29,19.07,11.37
77867,12.29,19.07,11.37
77868,12.29,19.07,11.37
77869,12.29,19.07,11.37
77870,12.29,19.07,11.37
77871,12.29,19.07,11.37
77872,12.29,19.07,11.37
77873,12.29,19.07,11.37
77874,12.29,19.07,11.37
77875,12.29,19.07,11.37
77876,12.29,19.07,11.37
77877,12.29,19.07,11.37
77878,12.29,19.07,11.37
77879,12.29,19.07,11.37
77880,12.29,19.07,11.37
77881,12.29,19.07,11.37
77882,12.29,19.07,11.37
77883,12.29,19.07,11.37
77884,12.29,19.07,11.37
77885,12.29,19.07,11.37
77886,12.29,19.07,11.37
77887,12.29,19.07,11.37
77888,12.29,19.07,11.37
77889,12.29,19.07,11.37
77890,12.29,19.07,11.37
77891,12.29,19.07,11.37
77892,12.29,19.07,11.37
77893,12.29,19.07,11.37
77894,12.29,19.07,11.37
77895,12.29,19.07,11.37
77896,12.29,19.07,11.37
77897,12.29,19.07,11.37
77898,12.29,19.07,11.37
77899,12.29,19.07,11.37
77900,12.29,19.07,11.37
77901,12.29,19.07,11.37
77902,12.29,19.07,11.37
77903,12.29,19.07,11.37
77904,12.29,19.07,11.37
77905,12.29,19.07,11.37
77906,12.29,19.07,11.37
77907,12.29,19.07,11.37
77908,12.29,19.07,11.37
77909,12.29,19.07,11.37
77910,12.29,19.07,11.37
77911,12.29,19.07,11.37
77912,12.29,19.07,11.37
77913,12.29,19.07,11.37
77914,12.29,19.07,11.37
77915,12.29,19.07,11.37
77916,12.29,19.07,11.37
77917,12.29,19.07,11.37
77918,12.29,19.07,11.37
77919,12.29,19.07,11.37
77920,12.29,19.07,11.37
77921,12.29,19.07,11.37
77922,12.29,19.07,11.37
77923,12.29,19.07,11.37
77924,12.29,19.07,11.37
77925,12.29,19.07,11.37
77926,12.29,19.07,11.37
77927,12.29,19.07,11.37
77928,12.29,19.07,11.37
77929,12.29,19.07,11.37
77930,12.29,19.07,11.37
77931,12.29,19.07,11.37
77932,12.29,19.07,11.37
77933,12.29,19.07,11.37
77934,12.29,19.07,11.37
77935,12.29,19.07,11.37
77936,12.29,19.07,11.37
77937,12.29,19.07,11.37
77938,12.29,19.07,11.37
77939,12.29,19.07,11.37
77940,12.29,19.07,11.37
77941,12.29,19.07,11.37
77942,12.29,19.07,11.37
77943,12.29,19.07,11.37
77944,12.29,19.07,11.37
77945,12.29,19.07,11.37
77946,12.29,19.07,11.37
77947,12.29,19.07,11.37
77948,12.29,19.07,11.37
77949,12.29,19.07,11.37
77950,12.29,19.07,11.37
77951,12.29,19.07,11.37
77952,12.29,19.07,11.37
77953,12.29,19.07,11.37
77954,12.29,19.07,11.37
77955,12.29,19.07,11.37
77956,12.29,19.07,11.37
77957,12.29,19.07,11.37
77958,12.29,19.07,11.37
77959,12.29,19.07,11.37
77960,12.29,19.07,11.37
77961,12.29,19.07,11.37
77962,12.29,19.07,11.37
77963,12.29,19.07,11.37
77964,12.29,19.07,11.37
77965,12.29,19.07,11.37
77966,12.29,19.07,11.37
